ID,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
11476,Resort Hotel,1,78,2017,May,19,10,0,4,2,2.0,0,BB,BRA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,155.0,0,0,Canceled,2017-02-25
11477,Resort Hotel,1,140,2017,May,19,10,2,5,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,96.0,,0,Transient-Party,48.0,0,0,Canceled,2017-01-12
11478,Resort Hotel,1,140,2017,May,19,10,2,5,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,96.0,,0,Transient-Party,48.0,0,0,Canceled,2017-01-12
11479,Resort Hotel,1,140,2017,May,19,10,2,5,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,96.0,,0,Transient-Party,48.0,0,0,Canceled,2017-01-12
11480,Resort Hotel,1,140,2017,May,19,10,2,5,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,96.0,,0,Transient-Party,48.0,0,0,Canceled,2017-01-12
11481,Resort Hotel,1,14,2017,May,19,10,2,5,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,96.14,0,0,Canceled,2017-04-27
11482,Resort Hotel,1,140,2017,May,19,10,2,5,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,96.0,,0,Transient-Party,48.0,0,0,Canceled,2017-01-12
11483,Resort Hotel,1,140,2017,May,19,10,2,5,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,96.0,,0,Transient-Party,48.0,0,0,Canceled,2017-01-12
11484,Resort Hotel,1,130,2017,May,19,10,2,8,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,100.0,0,2,Canceled,2017-01-24
11485,Resort Hotel,1,130,2017,May,19,10,2,8,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,100.0,0,2,Canceled,2017-01-24
11486,Resort Hotel,1,67,2017,May,19,10,2,8,3,1.0,0,BB,SWE,Online TA,TA/TO,0,0,0,H,H,2,No Deposit,240.0,,0,Transient,175.0,0,1,Canceled,2017-04-29
11487,Resort Hotel,1,288,2017,May,19,10,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,72.0,0,1,Canceled,2017-04-24
11488,Resort Hotel,1,0,2017,May,19,11,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,80.0,0,0,Canceled,2017-05-11
11489,Resort Hotel,1,13,2017,May,19,11,0,3,1,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,87.67,0,1,Canceled,2017-05-01
11490,Resort Hotel,1,29,2017,May,19,11,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,240.0,,0,Transient,89.0,0,1,Canceled,2017-04-28
11491,Resort Hotel,1,77,2017,May,19,11,0,3,2,0.0,0,BB,EST,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,85.0,0,0,Canceled,2017-02-23
11492,Resort Hotel,1,24,2017,May,19,11,2,3,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240.0,,0,Transient,130.0,0,2,Canceled,2017-04-17
11493,Resort Hotel,1,154,2017,May,19,11,2,3,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,85.0,0,1,Canceled,2017-01-23
11494,Resort Hotel,1,150,2017,May,19,11,2,3,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,85.0,0,0,Canceled,2017-04-28
11495,Resort Hotel,1,77,2017,May,19,11,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,,0,Transient,85.0,0,1,Canceled,2017-03-30
11496,Resort Hotel,1,233,2017,May,19,11,2,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,54.0,0,1,Canceled,2016-11-04
11497,Resort Hotel,1,233,2017,May,19,11,2,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,67.5,0,0,Canceled,2017-02-05
11498,Resort Hotel,1,10,2017,May,19,11,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,96.67,0,3,Canceled,2017-05-10
11499,Resort Hotel,1,116,2017,May,19,11,0,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient-Party,100.0,0,0,Canceled,2017-04-27
11500,Resort Hotel,1,94,2017,May,19,11,2,6,2,0.0,0,HB,FRA,Direct,Direct,0,0,0,D,D,1,No Deposit,250.0,,0,Transient,127.0,0,0,Canceled,2017-02-23
11501,Resort Hotel,1,8,2017,May,19,12,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,85.0,0,2,Canceled,2017-05-10
11502,Resort Hotel,1,98,2017,May,19,12,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,85.0,0,1,Canceled,2017-04-22
11503,Resort Hotel,1,22,2017,May,19,12,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,90.0,0,1,Canceled,2017-04-21
11504,Resort Hotel,1,52,2017,May,19,12,1,2,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240.0,,0,Transient,125.0,0,1,Canceled,2017-05-04
11505,Resort Hotel,1,102,2017,May,19,12,2,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,85.0,0,0,Canceled,2017-02-03
11506,Resort Hotel,1,120,2017,May,19,12,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,100.0,0,2,Canceled,2017-01-25
11507,Resort Hotel,1,120,2017,May,19,12,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,100.0,0,2,Canceled,2017-01-25
11508,Resort Hotel,1,263,2017,May,19,12,2,7,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient-Party,54.0,0,2,Canceled,2016-10-22
11509,Resort Hotel,1,201,2017,May,19,13,1,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,76.5,0,1,Canceled,2016-10-26
11510,Resort Hotel,1,201,2017,May,19,13,1,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,76.5,0,1,Canceled,2016-10-26
11511,Resort Hotel,1,95,2017,May,19,13,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,115.0,0,1,Canceled,2017-02-07
11512,Resort Hotel,1,201,2017,May,19,13,1,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,76.5,0,1,Canceled,2016-10-26
11513,Resort Hotel,1,38,2017,May,19,13,2,2,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,151.0,0,2,Canceled,2017-05-08
11514,Resort Hotel,1,2,2017,May,19,13,2,2,2,0.0,0,HB,MAR,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,,0,Transient,119.5,0,0,No-Show,2017-05-13
11515,Resort Hotel,1,9,2017,May,19,13,2,1,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,250.0,,0,Transient,119.08,0,1,Canceled,2017-05-06
11516,Resort Hotel,1,134,2017,May,19,13,2,3,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,122.0,0,2,Canceled,2017-04-09
11517,Resort Hotel,1,70,2017,May,19,13,2,2,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,147.0,0,0,Canceled,2017-04-24
11518,Resort Hotel,1,124,2017,May,19,13,2,4,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,115.0,0,1,Canceled,2017-05-02
11519,Resort Hotel,1,189,2017,May,19,13,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,50.85,0,0,Canceled,2017-02-13
11520,Resort Hotel,1,81,2017,May,19,13,2,5,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240.0,,0,Transient,123.0,0,0,Canceled,2017-04-04
11521,Resort Hotel,1,261,2017,May,19,13,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,54.0,0,0,Canceled,2016-09-01
11522,Resort Hotel,1,89,2017,May,19,13,2,6,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,115.0,0,2,Canceled,2017-04-03
11523,Resort Hotel,1,89,2017,May,19,13,2,6,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,115.0,0,2,Canceled,2017-04-03
11524,Resort Hotel,1,217,2017,May,19,13,2,6,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240.0,,0,Transient,90.0,0,0,Canceled,2017-01-08
11525,Resort Hotel,1,337,2017,May,19,13,4,6,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,54.0,0,0,Canceled,2016-07-05
11526,Resort Hotel,1,338,2017,May,19,13,4,6,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,60.0,0,0,Canceled,2016-06-10
11527,Resort Hotel,1,10,2017,May,19,13,4,7,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,,0,Transient,56.5,0,1,No-Show,2017-05-13
11528,Resort Hotel,1,47,2017,May,20,14,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,89.0,0,0,Canceled,2017-04-22
11529,Resort Hotel,1,101,2017,May,20,14,1,0,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,251.0,,0,Transient-Party,62.0,0,0,Canceled,2017-04-18
11530,Resort Hotel,1,101,2017,May,20,14,1,0,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,251.0,,0,Transient-Party,44.0,0,0,Canceled,2017-04-18
11531,Resort Hotel,1,3,2017,May,20,14,1,0,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,445.0,0,Transient,95.0,0,0,Canceled,2017-05-14
11532,Resort Hotel,1,98,2017,May,20,14,2,1,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,76.0,0,2,Canceled,2017-02-25
11533,Resort Hotel,1,313,2017,May,20,14,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,54.0,0,0,Canceled,2016-12-19
11534,Resort Hotel,1,272,2017,May,20,14,2,4,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,82.8,0,1,Canceled,2017-03-04
11535,Resort Hotel,1,28,2017,May,20,14,2,5,2,2.0,0,BB,AUS,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,170.0,0,1,Canceled,2017-04-16
11536,Resort Hotel,1,305,2017,May,20,14,2,5,2,0.0,0,HB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,109.8,0,0,Canceled,2016-07-13
11537,Resort Hotel,1,278,2017,May,20,14,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,67.5,0,1,Canceled,2016-11-15
11538,Resort Hotel,1,180,2017,May,20,14,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,85.0,0,2,Canceled,2017-01-18
11539,Resort Hotel,1,305,2017,May,20,14,2,5,2,0.0,0,HB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,109.8,0,0,Canceled,2016-07-16
11540,Resort Hotel,1,302,2017,May,20,14,2,5,2,0.0,0,HB,IRL,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,240.0,,0,Transient,109.8,0,1,Canceled,2016-08-03
11541,Resort Hotel,1,158,2017,May,20,14,4,7,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,,0,Transient,50.85,0,0,Canceled,2017-01-10
11542,Resort Hotel,0,3,2017,May,20,15,1,0,1,0.0,0,SC,PRT,Corporate,Corporate,0,0,0,A,I,0,No Deposit,,337.0,0,Transient,0.0,0,0,Check-Out,2017-05-16
11543,Resort Hotel,1,41,2017,May,20,15,1,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,104.0,0,1,Canceled,2017-05-05
11544,Resort Hotel,1,41,2017,May,20,15,1,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,119.0,0,1,Canceled,2017-05-05
11545,Resort Hotel,1,284,2017,May,20,15,1,1,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,82.8,0,1,Canceled,2016-08-12
11546,Resort Hotel,1,41,2017,May,20,15,1,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,104.0,0,1,Canceled,2017-05-05
11547,Resort Hotel,1,60,2017,May,20,15,1,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242.0,,0,Transient,125.0,0,1,Canceled,2017-04-30
11548,Resort Hotel,1,258,2017,May,20,15,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,147.0,,0,Transient,54.0,0,0,Canceled,2016-10-18
11549,Resort Hotel,1,144,2017,May,20,15,3,6,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,71.0,,0,Transient,8.0,0,0,Canceled,2016-12-26
11550,Resort Hotel,1,201,2017,May,20,15,4,10,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,74.03,0,0,Canceled,2016-10-31
11551,Resort Hotel,1,14,2017,May,20,16,0,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242.0,,0,Transient,132.0,0,1,Canceled,2017-05-04
11552,Resort Hotel,1,96,2017,May,20,16,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,143.0,,0,Transient,78.85,0,2,No-Show,2017-05-16
11553,Resort Hotel,1,134,2017,May,20,16,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,85.0,0,1,Canceled,2017-01-05
11554,Resort Hotel,1,90,2017,May,20,16,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,314.0,,0,Transient,98.4,0,0,Canceled,2017-05-15
11555,Resort Hotel,1,72,2017,May,20,16,2,5,2,2.0,0,HB,IRL,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240.0,,0,Transient,173.0,0,0,Canceled,2017-03-05
11556,Resort Hotel,1,80,2017,May,20,17,0,2,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240.0,,0,Transient,123.0,0,1,Canceled,2017-02-28
11557,Resort Hotel,1,30,2017,May,20,17,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,90.0,0,0,Canceled,2017-04-18
11558,Resort Hotel,1,25,2017,May,20,17,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,90.0,0,1,Canceled,2017-04-30
11559,Resort Hotel,1,230,2017,May,20,17,0,3,2,2.0,0,BB,NLD,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,130.0,0,0,Canceled,2016-12-14
11560,Resort Hotel,1,322,2017,May,20,17,0,4,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,72.0,0,1,Canceled,2016-11-08
11561,Resort Hotel,1,81,2017,May,20,17,0,4,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240.0,,0,Transient,123.0,0,2,Canceled,2017-04-11
11562,Resort Hotel,1,81,2017,May,20,17,0,4,2,1.0,0,BB,GBR,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,160.0,0,1,Canceled,2017-04-29
11563,Resort Hotel,1,116,2017,May,20,17,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,85.0,0,1,Canceled,2017-02-10
11564,Resort Hotel,1,336,2017,May,20,17,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,54.86,0,1,Canceled,2017-01-24
11565,Resort Hotel,1,310,2017,May,20,17,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,54.0,0,0,Canceled,2016-07-13
11566,Resort Hotel,1,107,2017,May,20,17,2,5,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,147.0,0,0,Canceled,2017-02-04
11567,Resort Hotel,1,222,2017,May,20,17,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,177.0,,0,Transient,64.8,0,0,Canceled,2017-02-27
11568,Resort Hotel,1,107,2017,May,20,17,2,5,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,147.0,0,0,Canceled,2017-02-04
11569,Resort Hotel,1,70,2017,May,20,17,2,5,2,2.0,0,HB,CHE,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240.0,,0,Transient,173.0,0,2,Canceled,2017-03-23
11570,Resort Hotel,1,43,2017,May,20,18,0,1,2,2.0,0,BB,ZAF,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,169.0,0,0,Canceled,2017-04-17
11571,Resort Hotel,1,152,2017,May,20,18,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,2,No Deposit,242.0,,0,Transient,125.0,0,1,Canceled,2016-12-23
11572,Resort Hotel,1,27,2017,May,20,18,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,331.0,0,Transient,69.0,0,0,Canceled,2017-05-02
11573,Resort Hotel,1,178,2017,May,20,18,0,3,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,145.0,0,0,Canceled,2016-11-22
11574,Resort Hotel,1,21,2017,May,20,18,0,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,99.0,0,1,Canceled,2017-05-06
11575,Resort Hotel,1,178,2017,May,20,18,0,3,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,145.0,0,0,Canceled,2016-11-22
11576,Resort Hotel,1,333,2017,May,20,18,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,54.0,0,0,Canceled,2016-06-22
11577,Resort Hotel,1,124,2017,May,20,18,2,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,85.0,0,1,Canceled,2017-01-24
11578,Resort Hotel,1,165,2017,May,20,18,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,85.0,0,0,Canceled,2016-12-06
11579,Resort Hotel,1,262,2017,May,20,18,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,67.5,0,0,Canceled,2017-01-28
11580,Resort Hotel,1,266,2017,May,20,18,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,81.0,0,1,Canceled,2017-02-20
11581,Resort Hotel,1,45,2017,May,20,18,2,5,2,2.0,0,BB,CN,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,169.0,0,1,Canceled,2017-04-04
11582,Resort Hotel,1,15,2017,May,20,19,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,102.5,0,0,Canceled,2017-05-07
11583,Resort Hotel,1,33,2017,May,20,19,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,90.0,0,1,Canceled,2017-04-26
11584,Resort Hotel,1,38,2017,May,20,19,0,2,4,0.0,0,BB,PRT,Direct,Direct,0,0,0,H,H,0,No Deposit,,,0,Transient,209.0,0,2,Canceled,2017-05-16
11585,Resort Hotel,1,87,2017,May,20,19,0,2,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,G,G,2,No Deposit,240.0,,0,Transient,155.0,0,0,Canceled,2017-05-09
11586,Resort Hotel,1,207,2017,May,20,19,2,2,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240.0,,0,Transient,117.0,0,1,Canceled,2016-12-04
11587,Resort Hotel,1,207,2017,May,20,19,2,2,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240.0,,0,Transient,117.0,0,1,Canceled,2016-12-04
11588,Resort Hotel,1,112,2017,May,20,19,2,5,2,0.0,0,BB,CHE,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,,0,Transient,112.5,0,0,Canceled,2017-04-28
11589,Resort Hotel,1,299,2017,May,20,19,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,67.5,0,0,Canceled,2017-01-28
11590,Resort Hotel,1,300,2017,May,20,19,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,67.5,0,0,Canceled,2016-07-24
11591,Resort Hotel,1,205,2017,May,20,19,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,67.32,0,0,Canceled,2016-12-06
11592,Resort Hotel,1,98,2017,May,20,19,2,6,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240.0,,0,Transient,123.0,0,2,Canceled,2017-02-20
11593,Resort Hotel,1,131,2017,May,20,20,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,C,2,No Deposit,171.0,,0,Transient,43.2,0,0,Canceled,2017-05-04
11594,Resort Hotel,1,93,2017,May,20,20,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,314.0,,0,Transient,80.0,0,0,Canceled,2017-02-23
11595,Resort Hotel,1,86,2017,May,20,20,2,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,410.0,,0,Transient,45.5,0,0,Canceled,2017-02-23
11596,Resort Hotel,1,263,2017,May,20,20,2,4,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,114.15,0,2,Canceled,2016-12-27
11597,Resort Hotel,1,101,2017,May,20,20,2,4,2,2.0,0,BB,CN,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240.0,,0,Transient,155.0,0,0,Canceled,2017-03-07
11598,Resort Hotel,1,61,2017,May,20,20,2,5,2,2.0,0,HB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,213.0,0,0,Canceled,2017-03-28
11599,Resort Hotel,1,15,2017,May,20,20,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,175.0,,0,Transient,105.6,0,0,Canceled,2017-05-06
11600,Resort Hotel,1,471,2017,May,20,20,2,5,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,96.0,,0,Transient,47.0,0,0,Canceled,2017-05-03
11601,Resort Hotel,1,104,2017,May,20,20,2,5,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,80.0,0,0,Canceled,2017-02-06
11602,Resort Hotel,1,471,2017,May,20,20,2,5,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,96.0,,0,Transient,47.0,0,0,Canceled,2017-05-03
11603,Resort Hotel,1,471,2017,May,20,20,2,5,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,96.0,,0,Transient,47.0,0,0,Canceled,2017-05-03
11604,Resort Hotel,1,226,2017,May,20,20,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,76.03,0,1,Canceled,2016-10-08
11605,Resort Hotel,1,471,2017,May,20,20,2,5,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,96.0,,0,Transient,47.0,0,0,Canceled,2017-05-03
11606,Resort Hotel,1,471,2017,May,20,20,2,5,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,96.0,,0,Transient,47.0,0,0,Canceled,2017-05-03
11607,Resort Hotel,1,471,2017,May,20,20,2,5,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,96.0,,0,Transient,47.0,0,0,Canceled,2017-05-03
11608,Resort Hotel,1,60,2017,May,21,21,2,0,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,169.0,0,Transient-Party,50.0,0,0,Canceled,2017-05-17
